Date,Time,Open,Close,High,Low,HeikinAshi,MACD,SIGNAL,BuyPrice
24/10/2021,15:56:12,1.604,1.604,1.604,1.603,1.6,0.00028519447872144,0.0003414189240443924,
24/10/2021,15:58:12,1.602,1.602,1.602,1.601,1.6,0.00021062074746480697,0.0002542201396580021,
24/10/2021,16:00:12,1.603,1.601,1.603,1.601,1.6,0.0001545896343588815,0.00018779980279192172,
24/10/2021,16:01:14,1.605,1.605,1.606,1.605,1.61,0.001255766056243779,0.0008997773050931598,
24/10/2021,16:02:12,1.607,1.606,1.607,1.605,1.61,0.0015841826877665,0.0013560475602087199,
24/10/2021,16:03:13,1.606,1.607,1.607,1.605,1.61,0.0015438832226746246,0.0014812713351859898,
24/10/2021,16:04:12,1.608,1.608,1.609,1.607,1.61,0.0013501682264724923,0.001393869262710325,
24/10/2021,16:05:13,1.606,1.607,1.607,1.606,1.61,0.0011128425736461889,0.0012065181366675676,
24/10/2021,16:06:12,1.607,1.607,1.608,1.606,1.61,0.0008839495711610024,0.0009914724263298575,
24/10/2021,16:07:13,1.602,1.601,1.602,1.601,1.6,-0.000458027380893844,2.5139221514056587e-05,
24/10/2021,16:08:12,1.603,1.604,1.604,1.603,1.6,-0.0009808143739580277,-0.0006454965088006663,
24/10/2021,16:09:11,1.606,1.606,1.606,1.605,1.61,5.0084271752570686e-05,-0.00018177598843184165,
24/10/2021,16:10:12,1.604,1.604,1.605,1.604,1.6,-0.0006566830825716075,-0.0004983807178583522,1.604
24/10/2021,16:11:12,1.606,1.608,1.609,1.606,1.61,0.0002583232607260566,6.088601197920318e-06,
24/10/2021,16:12:12,1.611,1.612,1.612,1.611,1.61,0.0006209461780564141,0.00041599365243691615,
24/10/2021,16:13:12,1.614,1.615,1.616,1.614,1.61,0.000705390722277377,0.0006089250323305567,
