Date,Time,Open,Close,High,Low,HeikinAshi,MACD,SIGNAL,BuyPrice
25/10/2021,08:39:04,1.619,1.619,1.619,1.619,1.62,0.00023166366734650445,0.00027377176806619123,
25/10/2021,08:40:04,1.62,1.62,1.62,1.62,1.62,0.00017274402791045418,0.00020641994129569986,
25/10/2021,08:41:06,1.621,1.621,1.621,1.621,1.62,0.00012775057924829802,0.00015397369993076532,
25/10/2021,08:43:04,1.619,1.619,1.619,1.619,1.62,9.386760647900338e-05,0.00011390297096292403,
25/10/2021,08:44:04,1.62,1.62,1.62,1.62,1.62,6.861860598017522e-05,8.371339430775816e-05,
25/10/2021,08:45:15,1.618,1.618,1.619,1.618,1.62,4.9955479368701816e-05,6.12081176817206e-05,
25/10/2021,08:46:04,1.619,1.619,1.619,1.619,1.62,3.6247798893107586e-05,4.4567905155978594e-05,
25/10/2021,08:47:04,1.617,1.617,1.617,1.617,1.62,2.6230473101351848e-05,3.23429504528941e-05,
25/10/2021,08:48:05,1.615,1.615,1.615,1.615,1.62,1.8939565122000346e-05,2.3407360232298263e-05,
25/10/2021,08:50:13,1.614,1.616,1.616,1.614,1.62,1.3650368545281566e-05,1.6902699107620463e-05,
25/10/2021,08:51:03,1.616,1.616,1.616,1.616,1.62,9.823527893138007e-06,1.2183251631298826e-05,
25/10/2021,08:53:04,1.614,1.614,1.614,1.614,1.61,-0.0011357963784313085,-0.0007531365017437728,
25/10/2021,08:54:14,1.616,1.616,1.617,1.616,1.62,-0.0003541138950353684,-0.00048712143060483654,
25/10/2021,08:56:14,1.613,1.612,1.614,1.612,1.61,-0.0011214940998613976,-0.0009100365434425439,1.612
25/10/2021,08:57:04,1.611,1.611,1.611,1.611,1.61,-0.001322200576231447,-0.0011848125653018127,
25/10/2021,08:58:14,1.612,1.611,1.612,1.611,1.61,-0.0012571090002491125,-0.0012330101886000124,
25/10/2021,09:00:14,1.613,1.613,1.613,1.612,1.61,-0.0010855430105141117,-0.0011346987365427452,
25/10/2021,09:01:04,1.614,1.614,1.614,1.613,1.61,-0.0008879526708542862,-0.0009702013594171058,
25/10/2021,09:02:06,1.612,1.612,1.612,1.612,1.61,-0.0007017907914739219,-0.0007912609807883165,
25/10/2021,09:03:03,1.613,1.613,1.613,1.613,1.61,-0.0005418024669996413,-0.0006249553049291997,
25/10/2021,09:04:13,1.612,1.612,1.612,1.612,1.61,-0.0004113157602820827,-0.00048252894183112174,
25/10/2021,09:05:14,1.61,1.61,1.61,1.609,1.61,-0.0003083853705136974,-0.0003664332276195055,
25/10/2021,09:06:04,1.609,1.61,1.61,1.609,1.61,-0.00022902830398296992,-0.0002748299451951485,
25/10/2021,09:07:03,1.612,1.612,1.612,1.612,1.61,-0.0001688434693001284,-0.00020417229459846842,
25/10/2021,09:08:04,1.611,1.611,1.611,1.611,1.61,-0.00012375357223048944,-0.00015055981301981578,
25/10/2021,09:11:04,1.612,1.612,1.612,1.612,1.61,-9.028606523142635e-05,-0.00011037731449422284,
25/10/2021,09:13:04,1.618,1.618,1.618,1.618,1.62,0.0010772327023662598,0.0006813626967460989,
25/10/2021,09:16:04,1.623,1.623,1.623,1.623,1.62,0.0014544855796374545,0.0011967779520070027,
25/10/2021,09:17:05,1.619,1.619,1.619,1.619,1.62,0.0014499384607951082,0.0013655516245324065,
25/10/2021,09:18:04,1.618,1.618,1.618,1.618,1.62,0.0012822824429148394,0.0013100388367873618,
25/10/2021,09:19:04,1.619,1.619,1.619,1.619,1.62,0.0010638832989187108,0.0011459351448749279,
25/10/2021,09:21:14,1.618,1.619,1.619,1.618,1.62,0.0008486970030439078,0.0009477763836542479,
25/10/2021,09:22:05,1.617,1.617,1.618,1.617,1.62,0.0006594803616069012,0.0007555790356226833,
25/10/2021,09:23:14,1.618,1.618,1.619,1.618,1.62,0.0005030183310930081,0.0005872052326028999,
25/10/2021,09:24:04,1.619,1.618,1.619,1.618,1.62,0.0003784753658908624,0.00044805198812820825,
25/10/2021,09:25:04,1.618,1.619,1.619,1.618,1.62,0.00028184548184517766,0.0003372476506061879,
25/10/2021,09:27:14,1.617,1.618,1.618,1.617,1.62,0.00020822176218615596,0.00025123039165949994,
25/10/2021,09:29:04,1.619,1.619,1.619,1.619,1.62,0.00015287196665392244,0.0001856581083224483,
25/10/2021,09:30:04,1.618,1.617,1.618,1.617,1.62,0.00011167954380808531,0.00013633906531287297,
25/10/2021,09:31:04,1.619,1.62,1.62,1.619,1.62,8.126227186755486e-05,9.962120301599423e-05,
25/10/2021,09:32:04,1.624,1.623,1.624,1.623,1.62,5.893918139387999e-05,7.249985526791808e-05,
25/10/2021,09:34:04,1.622,1.621,1.622,1.621,1.62,4.263623617450918e-05,5.259077587231214e-05,
25/10/2021,09:37:15,1.621,1.62,1.621,1.62,1.62,3.0776546946276184e-05,3.804795658828817e-05,
25/10/2021,09:38:04,1.622,1.623,1.623,1.622,1.62,2.217650334035426e-05,2.746698775633223e-05,
25/10/2021,09:39:04,1.627,1.627,1.627,1.626,1.63,0.0011588134556990148,0.0007816979663847872,
25/10/2021,09:40:04,1.626,1.625,1.626,1.625,1.63,0.0015135077546299947,0.0012695711585482589,
25/10/2021,09:41:04,1.627,1.627,1.627,1.627,1.63,0.0014925472822140406,0.00141822190765878,
25/10/2021,09:42:14,1.624,1.625,1.625,1.624,1.62,0.00017013024749701344,0.000586160800884269,
25/10/2021,09:43:14,1.623,1.623,1.624,1.623,1.62,-0.0004160633670955427,-8.198864443560543e-05,
25/10/2021,09:47:14,1.62,1.62,1.621,1.619,1.62,-0.0006197391028242016,-0.0004404889500280029,
25/10/2021,09:48:04,1.619,1.619,1.619,1.619,1.62,-0.0006362013778138387,-0.0005709639018852267,
25/10/2021,09:49:04,1.618,1.618,1.618,1.618,1.62,-0.0005705479096305144,-0.0005706865737154185,
25/10/2021,09:50:04,1.617,1.617,1.617,1.617,1.62,-0.0004772052335941801,-0.0005083656803012595,
