Date,Time,Open,Close,High,Low,HeikinAshi,MACD,SIGNAL,BuyPrice
24/10/2021,14:08:11,1.59,1.59,1.591,1.59,1.59,0.0006670042022509648,0.0007649275367560352,
24/10/2021,14:09:11,1.589,1.588,1.589,1.587,1.59,0.0005084182402050885,0.000593921339055404,
24/10/2021,14:11:12,1.588,1.588,1.588,1.587,1.59,0.0003823478861622043,0.0004528723704599375,
24/10/2021,14:12:11,1.587,1.586,1.587,1.586,1.59,0.0002846208331537259,0.0003407046789224631,
24/10/2021,14:13:12,1.586,1.586,1.587,1.586,1.59,0.0002102097152185678,0.00025370803645319957,
24/10/2021,14:14:12,1.59,1.589,1.59,1.588,1.59,0.00015429526864974008,0.00018743285791755993,
24/10/2021,14:15:12,1.591,1.59,1.591,1.59,1.59,0.00011269818941750387,0.00013760974558418924,
24/10/2021,14:16:11,1.593,1.594,1.594,1.593,1.59,8.199107667028471e-05,0.00010053063297491956,
24/10/2021,14:17:11,1.594,1.592,1.594,1.592,1.59,5.9460476730333056e-05,7.31505288118619e-05,
24/10/2021,14:18:11,1.592,1.591,1.592,1.591,1.59,4.300902227249992e-05,5.3056191118953916e-05,
24/10/2021,14:19:12,1.589,1.589,1.59,1.589,1.59,3.1043082102666375e-05,3.8380785108095555e-05,
24/10/2021,14:20:11,1.587,1.586,1.587,1.586,1.59,2.2367041217830064e-05,2.770495584791856e-05,
24/10/2021,14:21:12,1.585,1.585,1.585,1.584,1.58,-0.0011267646381574181,-0.0007419414401556391,
24/10/2021,14:22:13,1.587,1.588,1.588,1.587,1.59,-0.00034761939924310425,-0.00047906007954728256,
24/10/2021,14:23:11,1.588,1.588,1.588,1.587,1.59,2.602792020511835e-05,-0.0001423347463790153,
24/10/2021,14:24:12,1.587,1.587,1.587,1.586,1.59,0.00018318786623106043,7.46803286943685e-05,
24/10/2021,14:25:11,1.585,1.586,1.586,1.585,1.59,0.00022960637267277484,0.00017796435801330606,
24/10/2021,14:28:11,1.584,1.584,1.585,1.584,1.58,-0.0009195978528719895,-0.0005537437825768909,1.584
24/10/2021,14:31:12,1.587,1.587,1.588,1.586,1.59,-0.00016415990920570778,-0.0002940212003294355,
24/10/2021,14:33:11,1.589,1.59,1.591,1.588,1.59,0.00017836034198914774,2.0899827882953317e-05,
24/10/2021,14:34:11,1.59,1.591,1.591,1.59,1.59,0.00030477069627399267,0.00021014707347697957,
24/10/2021,14:35:15,1.595,1.594,1.595,1.593,1.59,0.0003241156256790223,0.0002861261082783414,
